,date,meantemp,humidity,wind_speed,meanpressure,pretemp,month,monthint,monthint2,model2,model3,model4
466,2014-04-12,29.125,39.875,5.1,1007.125,28.143,04,4,16,29.168335696820336,28.83383020967867,28.833830209679167
467,2014-04-13,26.875,40.375,15.512,1009.625,29.125,04,4,16,29.535567427249944,28.946901376344936,28.946901376345586
468,2014-04-14,27.625,46.625,5.35,1010.625,26.875,04,4,16,27.91160162275918,27.440478932948785,27.440478932949347
469,2014-04-15,29.0,48.125,2.55,1009.125,27.625,04,4,16,28.466386269178216,27.910809927691588,27.910809927692142
470,2014-04-16,27.125,53.625,4.4,1008.25,29.0,04,4,16,29.13459969141617,28.224821618008207,28.22482161800886
471,2014-04-17,26.375,49.625,9.25,1007.0,27.125,04,4,16,27.825749107692808,27.166491100801878,27.166491100802524
472,2014-04-18,24.25,64.375,14.338,1011.625,26.375,04,4,16,26.402802948526574,25.196850437096572,25.19685043709743
473,2014-04-19,25.625,57.875,5.1,1011.375,24.25,04,4,16,25.46720212356594,24.824436218749895,24.82443621875054
474,2014-04-20,27.0,48.0,4.638,1010.5,25.625,04,4,16,26.961337131135146,26.563598336308534,26.56359833630909
475,2014-04-21,28.0,33.125,8.812,1010.0,27.0,04,4,16,28.559089156509156,28.525643266753253,28.525643266753725
476,2014-04-22,29.375,29.375,12.5,1011.75,28.0,04,4,16,29.353968299270154,29.315746181171633,29.315746181172123
477,2014-04-23,29.125,37.0,6.025,1009.0,29.375,04,4,16,30.172723976706028,29.818784595772705,29.8187845957732
478,2014-04-24,29.375,35.875,7.875,1005.875,29.125,04,4,16,29.990423920798236,29.67481268469441,29.674812684694917
479,2014-04-25,30.625,34.375,8.113,1006.125,29.375,04,4,16,30.237714291420502,29.95124330032919,29.951243300329686
480,2014-04-26,31.5,32.0,8.113,1006.375,30.625,04,4,16,31.258894122707026,30.945894496538532,30.94589449653902
481,2014-04-27,30.625,30.0,8.35,1007.125,31.5,04,4,16,31.98303911286785,31.66058537228392,31.660585372284398
482,2014-04-28,31.5,27.875,10.188,1005.625,30.625,04,4,16,31.397953583697134,31.207900932423744,31.207900932424216
483,2014-04-29,32.125,28.875,8.325,1003.875,31.5,04,4,16,32.039057924151884,31.75842711823296,31.758427118233428
484,2014-04-30,33.25,25.5,5.338,1003.75,32.125,04,4,16,32.74854611447296,32.57720635426148,32.577206354261875
485,2014-05-01,34.875,22.5,9.738,1001.5,33.25,05,5,25,34.2279415364662,34.40661499767005,34.40661499767052
486,2014-05-02,34.375,24.75,6.488,1001.875,34.875,05,5,25,35.39284329533619,35.375089187888555,35.375089187889046
487,2014-05-03,31.75,33.375,6.475,1003.625,34.375,05,5,25,34.60781901353142,34.32124485794494,34.32124485794551
488,2014-05-04,31.875,34.375,5.8,1003.0,31.75,05,5,25,32.67985202843977,32.62287564186038,32.6228756418609
489,2014-05-05,29.75,53.25,9.038,1005.75,31.875,05,5,25,31.744130716826575,30.93366938370231,30.93366938370307
490,2014-05-06,29.571,51.143,6.886,1006.857,29.75,05,5,25,30.37580009901486,29.88124888328514,29.88124888328581
491,2014-05-07,31.75,48.625,1.85,1004.25,29.571,05,5,25,30.5241412302547,30.210605857264362,30.210605857264934
492,2014-05-08,31.375,43.0,10.662,1002.625,31.75,05,5,25,32.10736991679489,31.664214502002405,31.664214502003077
493,2014-05-09,30.5,39.625,6.488,1000.429,31.375,05,5,25,32.12957662865725,31.906122149553568,31.906122149554143
494,2014-05-10,30.0,37.625,7.888,1000.75,30.5,05,5,25,31.551763303749993,31.468054827686576,31.468054827687133
495,2014-05-11,29.625,40.375,7.65,1004.0,30.0,05,5,25,31.0621735707872,30.92937899860703,30.9293789986076
496,2014-05-12,28.0,53.375,10.888,1004.875,29.625,05,5,25,30.053183782488993,29.43243136219703,29.432431362197775
497,2014-05-13,25.25,65.75,9.962,1008.375,28.0,05,5,25,28.297857086731803,27.39299444078328,27.39299444078411
498,2014-05-14,26.875,55.25,8.575,1006.5,25.25,05,5,25,26.866049671649485,26.636950806644077,26.63695080664473
499,2014-05-15,29.5,39.875,11.125,1004.25,26.875,05,5,25,28.71899203028033,28.86180690897017,28.861806908970728
500,2014-05-16,31.125,40.25,9.488,1003.5,29.5,05,5,25,30.650220104711188,30.545192243509767,30.545192243510357
501,2014-05-17,29.875,47.625,7.175,1007.0,31.125,05,5,25,31.534721579135585,31.031189126750466,31.03118912675113
502,2014-05-18,31.5,35.375,13.9,1007.375,29.875,05,5,25,31.025916876828276,31.001977233902917,31.001977233903524
503,2014-05-19,32.375,29.5,11.575,1006.625,31.5,05,5,25,32.561547076433726,32.627720666523494,32.627720666524034
504,2014-05-20,31.125,34.0,7.638,1006.625,32.375,05,5,25,33.094257623286694,32.964125433888164,32.96412543388872
505,2014-05-21,33.0,32.5,9.712,1002.125,31.125,05,5,25,32.1998893579003,32.21832604832358,32.21832604832412
506,2014-05-22,33.25,33.375,11.112,999.5,33.0,05,5,25,33.47084778017946,33.25381861818056,33.25381861818117
507,2014-05-23,34.625,32.75,19.45,1000.0,33.25,05,5,25,33.427143166718665,33.09167571927913,33.09167571927985
508,2014-05-24,31.5,50.5,6.725,1004.125,34.625,05,5,25,33.93999258936325,32.99413721999471,32.99413721999548
509,2014-05-25,31.5,43.25,16.438,1005.5,31.5,05,5,25,31.737324790269454,31.228376764968576,31.228376764969326
510,2014-05-26,30.125,54.125,4.175,1007.125,31.5,05,5,25,31.578699701336873,30.84093524774126,30.840935247741964
511,2014-05-27,31.875,49.75,2.55,1004.75,30.125,05,5,25,30.848343512702446,30.429276143911004,30.42927614391161
512,2014-05-28,33.625,44.5,3.95,1001.25,31.875,05,5,25,32.32967215518128,31.913169212505863,31.913169212506467
513,2014-05-29,35.25,40.125,4.4,999.375,33.625,05,5,25,33.797114782414745,33.36425106174145,33.36425106174205
514,2014-05-30,33.125,44.5,11.588,999.571,35.25,05,5,25,34.53803994760953,33.68394102207249,33.68394102207326
515,2014-05-31,34.625,39.0,6.488,999.625,33.125,05,5,25,33.4266204319104,33.054879401341275,33.05487940134188
516,2014-06-01,32.75,34.25,16.2,1003.25,34.625,06,6,36,34.805420005465145,35.16469856919483,35.16469856919491
517,2014-06-02,32.75,41.375,4.638,1003.25,32.75,06,6,36,33.452707266751126,34.35388534542478,34.353885345424764
518,2014-06-03,34.875,33.625,6.488,1000.0,32.75,06,6,36,33.77669464279323,34.93760940487432,34.93760940487425
519,2014-06-04,35.25,33.125,7.188,998.125,34.875,06,6,36,35.31752552773922,35.75909560687655,35.75909560687651
520,2014-06-05,36.875,26.875,8.562,996.125,35.25,06,6,36,35.85377700977474,36.37800462151049,36.37800462151041
521,2014-06-06,37.5,27.625,10.2,994.875,36.875,06,6,36,36.94268039489013,36.859603976381756,36.85960397638172
522,2014-06-07,38.5,22.75,13.188,994.0,37.5,06,6,36,37.54288651542052,37.383489355036915,37.38348935503687
523,2014-06-08,37.625,26.25,6.725,993.125,38.5,06,6,36,38.29251006881213,37.75221410641761,37.75221410641753
524,2014-06-09,37.875,32.125,6.025,993.125,37.625,06,6,36,37.39222505432053,36.944920972226186,36.94492097222615
525,2014-06-10,37.25,20.875,12.038,994.75,37.875,06,6,36,37.94154830082779,37.73894627095652,37.73894627095643
526,2014-06-11,37.625,23.125,14.812,995.625,37.25,06,6,36,37.29383543959645,37.18346707617204,37.18346707617202
527,2014-06-12,32.875,39.25,24.325,997.0,37.625,06,6,36,36.48194548786443,35.515189584452344,35.515189584452614
528,2014-06-13,30.25,55.125,16.662,997.625,32.875,06,6,36,32.49967016179249,32.682418953009844,32.68241895301013
529,2014-06-14,30.5,66.875,6.488,997.375,30.25,06,6,36,30.334584285547173,31.12618389094659,31.126183890946827
530,2014-06-15,33.875,52.0,8.1,997.125,30.5,06,6,36,31.196703629854095,32.42839478449434,32.428394784494444
531,2014-06-16,36.375,41.375,10.888,995.625,33.875,06,6,36,34.07541421554491,34.503501667856845,34.503501667856916
532,2014-06-17,36.875,42.125,15.962,994.125,36.375,06,6,36,35.69228180987329,35.165103750926974,35.16510375092716
533,2014-06-18,33.875,58.0,10.425,994.25,36.875,06,6,36,35.44395138922396,34.23797036714269,34.237970367142964
534,2014-06-19,35.75,47.875,10.888,993.25,33.875,06,6,36,33.75617282904054,33.9446435778798,33.944643577879944
535,2014-06-20,38.0,36.125,17.825,991.375,35.75,06,6,36,35.47765455474235,35.35962267755661,35.35962267755674
536,2014-06-21,36.875,40.125,9.738,993.875,38.0,06,6,36,37.1569815339796,36.23419938638488,36.23419938638497
537,2014-06-22,34.5,46.75,4.4,996.375,36.875,06,6,36,36.18096870593595,35.47425481274101,35.474254812741094
538,2014-06-23,32.125,49.75,6.712,996.25,34.5,06,6,36,34.244219120328424,34.20806534428544,34.208065344285544
539,2014-06-24,33.0,46.25,10.188,995.5,32.125,06,6,36,32.59106950247088,33.448758697957615,33.44875869795771
540,2014-06-25,32.25,53.25,13.2,997.625,33.0,06,6,36,32.78821808028676,33.045846824128944,33.045846824129164
541,2014-06-26,32.5,60.375,3.238,1001.0,32.25,06,6,36,32.200594246730645,32.592283080436296,32.59228308043644
542,2014-06-27,34.75,48.5,9.488,1001.625,32.5,06,6,36,32.77335689359356,33.429462140775975,33.42946214077609
543,2014-06-28,34.875,49.0,5.788,999.375,34.75,06,6,36,34.49025412555728,34.40907283165687,34.40907283165697
544,2014-06-29,33.0,57.75,9.712,997.75,34.875,06,6,36,34.03080749996333,33.5291808426164,33.52918084261665
545,2014-06-30,32.0,67.75,3.25,997.5,33.0,06,6,36,32.380730984928356,32.24345369771075,32.24345369771099
546,2014-07-01,31.375,65.125,6.25,1000.875,32.0,07,7,49,31.756361848841475,31.86517702176265,31.86517702176304
547,2014-07-02,29.5,71.375,5.788,1001.125,31.375,07,7,49,31.011278343480505,31.11255500001178,31.112555000012215
548,2014-07-03,28.875,75.125,5.088,998.286,29.5,07,7,49,29.491733553295084,30.11372997780162,30.11372997780204
549,2014-07-04,31.389,69.0,4.333,998.778,28.875,07,7,49,29.36340812801869,30.43817090274559,30.438170902745938
550,2014-07-05,34.706,52.059,9.203,1000.706,31.389,07,7,49,31.86552976263646,32.62610559747166,32.626105597471934
551,2014-07-06,30.625,61.125,3.712,1000.5,34.706,07,7,49,33.98866615051717,33.34371716948787,33.34371716948824
552,2014-07-07,34.0,48.75,5.562,998.25,30.625,07,7,49,31.58668364405183,32.78483706285322,32.7848370628534
553,2014-07-08,35.0,39.5,9.725,996.875,34.0,07,7,49,34.3557602065841,34.66804191847402,34.668041918474216
554,2014-07-09,36.0,37.125,13.65,996.5,35.0,07,7,49,35.07585063077633,35.07440035290085,35.0744003529011
555,2014-07-10,36.125,38.75,11.338,996.875,36.0,07,7,49,35.790460357301,35.41534246156915,35.41534246156941
556,2014-07-11,36.625,38.625,8.788,996.125,36.125,07,7,49,35.9651334364237,35.587130643562375,35.58713064356259
557,2014-07-12,35.875,51.375,5.338,996.0,36.625,07,7,49,35.806380979995524,34.833669678883446,34.833669678883766
558,2014-07-13,31.625,69.75,6.025,998.0,35.875,07,7,49,34.340153987527906,32.94007932391946,32.94007932391996
559,2014-07-14,32.375,67.875,6.725,997.125,31.625,07,7,49,31.335393609909225,31.465994522383525,31.465994522383937
560,2014-07-15,33.125,62.625,8.825,996.0,32.375,07,7,49,32.07166125744353,32.10667548872104,32.106675488721436
561,2014-07-16,32.625,63.0,10.45,997.25,33.125,07,7,49,32.546206713894925,32.284939100493375,32.28493910049382
562,2014-07-17,30.75,74.25,6.725,996.125,32.625,07,7,49,31.745918632888646,31.295304235503032,31.29530423550353
563,2014-07-18,27.25,83.875,2.55,994.875,30.75,07,7,49,30.044232463441297,29.946524192705724,29.94652419270624
564,2014-07-19,29.875,71.0,6.25,995.125,27.25,07,7,49,28.03058777725868,29.567307758947692,29.56730775894805
565,2014-07-20,30.875,68.875,6.262,996.75,29.875,07,7,49,30.03410899044304,30.740204434638304,30.74020443463869
566,2014-07-21,32.125,65.5,4.65,996.0,30.875,07,7,49,30.97285517138524,31.479780777373755,31.479780777374103
567,2014-07-22,31.625,69.75,7.175,997.0,32.125,07,7,49,31.59133942544011,31.473402192649765,31.473402192650212
568,2014-07-23,30.625,72.875,8.113,997.75,31.625,07,7,49,31.04732306411787,30.97412630268981,30.974126302690294
569,2014-07-24,30.5,63.625,12.038,998.714,30.625,07,7,49,30.657818343010774,31.216743575706083,31.216743575706502
570,2014-07-25,30.75,63.25,9.962,1000.75,30.5,07,7,49,30.649349375369805,31.294505980195396,31.29450598019578
571,2014-07-26,32.5,61.5,7.175,1001.875,30.75,07,7,49,31.001543081933214,31.66376884439591,31.66376884439625
572,2014-07-27,31.714,65.429,6.25,1001.875,32.5,07,7,49,32.103244750790466,32.02774992485299,32.02774992485339
573,2014-07-28,30.0,75.75,18.05,999.375,31.714,07,7,49,30.666254249935207,30.316819672671155,30.3168196726718
574,2014-07-29,30.25,69.875,5.788,999.25,30.0,07,7,49,30.089962098603674,30.722569019858696,30.722569019859087
575,2014-07-30,31.875,65.75,4.175,999.571,30.25,07,7,49,30.522854079879842,31.243608241551108,31.243608241551442
576,2014-07-31,32.5,65.75,7.425,999.625,31.875,07,7,49,31.599233931385662,31.711796657379317,31.71179665737972
577,2014-08-01,33.25,59.5,6.5,998.0,32.5,08,8,64,32.15372661528353,32.13204321837681,32.132043218377376
578,2014-08-02,30.125,77.75,0.925,997.125,33.25,08,8,64,31.97082064289556,31.04010386186506,31.040103861865767
579,2014-08-03,31.5,66.25,5.788,995.375,30.125,08,8,64,30.125393507992722,30.86076837739406,30.860768377394642
580,2014-08-04,30.5,69.75,5.1,996.125,31.5,08,8,64,30.969548039531894,31.008979306861836,31.00897930686248
581,2014-08-05,29.75,77.5,1.85,997.5,30.5,08,8,64,29.96480119722582,30.18346755470727,30.18346755470793
582,2014-08-06,32.125,65.0,5.562,996.875,29.75,08,8,64,29.92234596957841,30.86421966694259,30.86421966694315
583,2014-08-07,31.125,65.375,6.95,997.0,32.125,08,8,64,31.580042434920934,31.4927151137733,31.49271511377393
584,2014-08-08,31.0,67.875,6.013,998.375,31.125,08,8,64,30.762320863916145,31.015307990665736,31.015307990666365
585,2014-08-09,29.235,80.471,6.653,1001.647,31.0,08,8,64,30.03363012056396,29.8657119109169,29.86571191091766
586,2014-08-10,28.5,89.906,5.225,1002.156,29.235,08,8,64,28.336762085670745,28.58118028062763,28.581180280628438
587,2014-08-11,31.125,72.125,3.012,999.875,28.5,08,8,64,28.74595478352994,29.98511243985218,29.985112439852756
588,2014-08-12,32.125,57.5,8.338,998.75,31.125,08,8,64,31.20068825265453,31.803514901614115,31.80351490161467
589,2014-08-13,32.125,57.714,20.825,998.25,32.125,08,8,64,31.53145585853573,31.53184330539851,31.53184330539924
590,2014-08-14,30.375,57.5,18.512,997.375,32.125,08,8,64,31.612789808135958,31.653523384602973,31.65352338460367
591,2014-08-15,31.125,54.875,14.588,998.875,30.375,08,8,64,30.59551869744097,31.521905090911194,31.521905090911776
592,2014-08-16,30.429,59.857,8.35,1002.5,31.125,08,8,64,31.08455897719535,31.60032853286807,31.600328532868645
593,2014-08-17,31.375,53.875,7.188,1003.25,30.429,08,8,64,30.910294962274047,31.954742467832588,31.95474246783308
594,2014-08-18,31.875,56.625,5.562,1005.375,31.375,08,8,64,31.509570339657323,32.07877578620608,32.07877578620658
595,2014-08-19,33.0,52.429,6.886,1004.857,31.875,08,8,64,32.03692592634195,32.532570993993446,32.53257099399393
596,2014-08-20,33.25,47.125,8.788,1002.375,33.0,08,8,64,33.053268630667645,33.24600905023473,33.246009050235216
597,2014-08-21,32.5,43.0,10.888,1001.25,33.25,08,8,64,33.37246938528145,33.58297440418539,33.58297440418587
598,2014-08-22,33.0,47.125,8.562,1002.857,32.5,08,8,64,32.698375123919185,33.10395001748999,33.103950017490455
599,2014-08-23,33.125,45.75,9.262,1003.25,33.0,08,8,64,33.106286688811714,33.34306384441456,33.34306384441504
600,2014-08-24,33.125,46.25,11.35,1002.875,33.125,08,8,64,33.10824896171315,33.24487838762594,33.24487838762644
601,2014-08-25,33.875,46.625,7.875,1002.375,33.125,08,8,64,33.19623490949339,33.367803289327064,33.367803289327526
602,2014-08-26,34.125,40.25,9.962,1001.375,33.875,08,8,64,33.98815393100499,34.05095045110227,34.05095045110271
603,2014-08-27,33.857,44.714,8.112,1001.125,34.125,08,8,64,34.00646214236845,33.82582587604266,33.82582587604312
604,2014-08-28,29.625,67.75,6.725,1003.75,33.857,08,8,64,32.723608220552016,31.82561289253102,31.8256128925317
605,2014-08-29,30.375,69.25,3.7,1003.5,29.625,08,8,64,29.6801718449544,30.543917409225052,30.543917409225635
606,2014-08-30,28.625,78.125,4.162,1002.625,30.375,08,8,64,29.772858594955807,29.98845748819238,29.98845748819307
607,2014-08-31,27.625,86.125,4.412,1001.25,28.625,08,8,64,28.1059436592783,28.756942496138187,28.75694249613894
608,2014-09-01,29.429,65.857,15.512,1001.125,27.625,09,9,81,27.509566918769163,28.475352566228928,28.47535256622962
609,2014-09-02,29.25,71.0,10.425,1001.875,29.429,09,9,81,28.71815949153983,29.014116694235607,29.014116694236353
610,2014-09-03,28.625,77.875,15.038,1001.429,29.25,09,9,81,28.10972204785167,28.142240396747816,28.142240396748676
611,2014-09-04,27.875,80.75,9.275,1000.375,28.625,09,9,81,27.69271392343076,27.891227298858297,27.891227298859103
612,2014-09-05,26.5,85.75,8.337,1000.143,27.875,09,9,81,26.93314461155876,27.189831881012903,27.18983188101371
613,2014-09-06,28.5,76.875,2.088,1002.375,26.5,09,9,81,26.565387532703795,27.657374838096022,27.657374838096608
614,2014-09-07,31.0,67.625,1.4,1003.25,28.5,09,9,81,28.488013292418042,29.31909614413383,29.31909614413438
615,2014-09-08,31.25,66.375,3.475,1003.125,31.0,09,9,81,30.294937712581827,30.37854344546821,30.378543445468868
616,2014-09-09,31.0,70.125,1.85,1002.375,31.25,09,9,81,30.34142391289982,30.23314810083669,30.233148100837383
617,2014-09-10,28.75,77.5,4.875,1003.25,31.0,09,9,81,29.70567611527768,29.359523121177148,29.35952312117794
618,2014-09-11,26.571,85.714,17.825,1005.571,28.75,09,9,81,27.2775660452101,27.134885983013326,27.13488598301429
619,2014-09-12,28.5,73.0,1.625,1005.125,26.571,09,9,81,26.821258997000776,28.040881687041164,28.04088168704172
620,2014-09-13,29.375,68.25,4.162,1004.0,28.5,09,9,81,28.37274518515143,29.142030158916214,29.142030158916803
621,2014-09-14,29.125,65.5,6.713,1004.25,29.375,09,9,81,29.062871559258042,29.630181957397237,29.630181957397866
622,2014-09-15,29.625,63.125,6.712,1004.25,29.125,09,9,81,28.998641282243597,29.729961948194596,29.7299619481952
623,2014-09-16,30.625,65.125,6.25,1002.25,29.625,09,9,81,29.276373075654405,29.787560591216558,29.787560591217197
624,2014-09-17,30.625,61.875,7.4,1002.125,30.625,09,9,81,30.12440817906111,30.43349073946509,30.433490739465743
625,2014-09-18,30.5,62.375,6.712,1003.875,30.625,09,9,81,30.120917554916776,30.421222432493817,30.421222432494467
626,2014-09-19,31.0,56.625,4.175,1003.5,30.5,09,9,81,30.390552373419354,30.97664835654618,30.976648356546733
627,2014-09-20,31.125,55.75,4.4,1002.875,31.0,09,9,81,30.788451301972817,31.250758107092217,31.250758107092775
628,2014-09-21,30.5,54.875,5.562,1003.625,31.125,09,9,81,30.886299318805374,31.326334445432263,31.32633444543284
629,2014-09-22,30.625,50.0,13.437,1004.5,30.5,09,9,81,30.432332656099625,31.13268418928838,31.132684189288987
630,2014-09-23,31.0,47.0,30.686,1004.286,30.625,09,9,81,30.141967719820656,30.67264271309815,30.67264271309895
631,2014-09-24,29.625,53.0,8.1,1006.25,31.0,09,9,81,30.810221795913836,31.321984587959417,31.321984587959992
632,2014-09-25,30.0,52.5,9.725,1007.75,29.625,09,9,81,29.790034356286267,30.717868243702934,30.717868243703485
633,2014-09-26,30.0,52.5,5.788,1008.125,30.0,09,9,81,30.181944594693686,31.05035853180915,31.050358531809653
634,2014-09-27,30.5,46.875,8.8,1009.25,30.0,09,9,81,30.365984415175344,31.399493021654692,31.39949302165518
635,2014-09-28,30.25,48.875,7.175,1009.625,30.5,09,9,81,30.679327007564964,31.50902228023397,31.509022280234486
636,2014-09-29,30.5,48.75,7.412,1009.125,30.25,09,9,81,30.497302590176755,31.404724148243506,31.404724148244014
637,2014-09-30,30.625,50.125,6.713,1009.625,30.5,09,9,81,30.632080769546928,31.422178929511634,31.422178929512157
638,2014-10-01,30.429,52.857,3.171,1010.429,30.625,10,10,100,29.873242574515494,30.674643088249926,30.674643088250615
639,2014-10-02,30.375,53.375,2.788,1009.125,30.429,10,10,100,29.717697943952377,30.48321690089244,30.48321690089313
640,2014-10-03,30.5,52.625,1.85,1008.0,30.375,10,10,100,29.744178971815607,30.544403093293372,30.54440309329403
641,2014-10-04,31.0,53.5,0.0,1008.5,30.5,10,10,100,29.848304148582578,30.65636524047837,30.65636524047902
642,2014-10-05,30.625,56.125,0.0,1010.375,31.0,10,10,100,30.081193318519784,30.84901776539216,30.849017765392855
643,2014-10-06,30.625,56.75,0.0,1010.125,30.625,10,10,100,29.779136849336773,30.48152249926405,30.48152249926474
644,2014-10-07,31.0,59.375,1.162,1008.375,30.625,10,10,100,29.614632264045216,30.203943845815665,30.203943845816397
645,2014-10-08,28.75,52.75,3.712,1009.875,31.0,10,10,100,30.133292662317945,30.973444773561244,30.97344477356195
646,2014-10-09,27.625,49.875,3.238,1010.125,28.75,10,10,100,28.66084826477349,29.359243724122955,29.35924372412356
647,2014-10-10,27.125,57.375,3.238,1008.75,27.625,10,10,100,27.478412272749516,27.773130732489264,27.77313073248991
648,2014-10-11,25.714,57.143,6.938,1008.25,27.125,10,10,100,27.014699988939192,27.209518972019293,27.20951897201997
649,2014-10-12,26.0,58.625,0.462,1008.375,25.714,10,10,100,26.119168707812875,26.190697373277864,26.190697373278425
650,2014-10-13,27.625,59.75,8.8,1009.875,26.0,10,10,100,26.015565067767042,25.960954587244714,25.960954587245404
651,2014-10-14,24.5,67.625,5.325,1010.875,27.625,10,10,100,26.91108969166359,26.798665180344734,26.79866518034551
652,2014-10-15,24.5,68.0,3.262,1013.375,24.5,10,10,100,24.69450566619062,24.243883451433614,24.24388345143427
653,2014-10-16,23.0,58.875,4.863,1014.0,24.5,10,10,100,25.093649198108256,24.956945912154943,24.956945912155525
654,2014-10-17,25.0,47.667,25.012,1013.625,23.0,10,10,100,23.941720990681905,23.76585453948242,23.7658545394831
655,2014-10-18,24.0,56.143,21.3,1012.875,25.0,10,10,100,25.086345133669028,24.87623375832022,24.87623375832101
656,2014-10-19,23.75,57.75,4.162,1012.625,24.0,10,10,100,24.808553401646826,24.666627392376665,24.66662739237721
657,2014-10-20,24.75,55.625,4.4,1013.125,23.75,10,10,100,24.72472648340747,24.62953114567881,24.629531145679334
658,2014-10-21,25.625,56.125,2.088,1014.625,24.75,10,10,100,25.49458952682713,25.52646859105519,25.526468591055718
659,2014-10-22,25.75,64.875,0.462,1014.5,25.625,10,10,100,25.74780301964151,25.57886837693578,25.578868376936406
660,2014-10-23,25.25,66.0,0.925,1012.75,25.75,10,10,100,25.768826140667617,25.566055230879517,25.566055230880163
661,2014-10-24,25.5,67.5,1.85,1011.75,25.25,10,10,100,25.30501818305378,24.977439394180287,24.977439394180944
662,2014-10-25,25.25,67.125,0.925,1012.375,25.5,10,10,100,25.532666035759874,25.260157184681226,25.26015718468188
663,2014-10-26,25.125,65.5,2.088,1014.875,25.25,10,10,100,25.39595879539441,25.138768484069754,25.138768484070393
664,2014-10-27,24.875,62.875,1.862,1013.75,25.125,10,10,100,25.441349876753385,25.269966288463063,25.26996628846367
665,2014-10-28,25.125,64.75,2.562,1012.0,24.875,10,10,100,25.146920384355465,24.868328012121474,24.868328012122102
666,2014-10-29,24.75,65.75,1.625,1012.125,25.125,10,10,100,25.307403842607762,25.03336164955395,25.033361649554585
667,2014-10-30,23.875,61.375,1.85,1014.5,24.75,10,10,100,25.244028221234313,25.0857104561772,25.08571045617778
668,2014-10-31,23.375,58.25,3.712,1013.625,23.875,10,10,100,24.707321876912317,24.5391455361431,24.539145536143643
669,2014-11-01,22.5,50.875,5.325,1014.125,23.375,11,11,121,23.539514181080342,23.50720709158507,23.50720709158557
670,2014-11-02,22.875,49.125,7.188,1014.5,22.5,11,11,121,22.93524538522224,22.868903197305418,22.868903197305915
671,2014-11-03,23.375,52.75,4.162,1013.5,22.875,11,11,121,23.121222542542,22.994740946839656,22.994740946840157
672,2014-11-04,23.625,56.625,3.938,1012.125,23.375,11,11,121,23.29957796787736,23.074765356332477,23.074765356333018
673,2014-11-05,22.75,56.25,4.625,1012.375,23.625,11,11,121,23.477866742377234,23.277924892577758,23.2779248925783
674,2014-11-06,23.0,56.25,6.25,1011.625,22.75,11,11,121,22.794935849044055,22.49978645033082,22.499786450331392
675,2014-11-07,24.0,66.125,2.312,1012.875,23.0,11,11,121,22.611421976031327,22.02818661811232,22.028186618112937
676,2014-11-08,23.875,66.25,1.625,1014.625,24.0,11,11,121,23.349945656460772,22.854490863504928,22.854490863505536
677,2014-11-09,24.125,56.375,4.162,1015.125,23.875,11,11,121,23.666811229042494,23.489445480740397,23.489445480740937
678,2014-11-10,21.375,52.125,3.475,1014.0,24.125,11,11,121,24.077488555580864,24.087122665941983,24.087122665942466
679,2014-11-11,19.25,55.125,2.325,1014.75,21.375,11,11,121,21.97538445095045,21.66300597126289,21.663005971263388
680,2014-11-12,19.625,52.0,2.312,1015.875,19.25,11,11,121,20.59155624574377,20.218720517569206,20.218720517569672
681,2014-11-13,18.5,50.5,3.238,1016.5,19.625,11,11,121,20.90823360478564,20.60873051865588,20.608730518656337
682,2014-11-14,18.375,43.0,7.412,1016.375,18.5,11,11,121,20.33470156149831,20.16001579390841,20.16001579390884
683,2014-11-15,18.625,44.75,2.775,1014.875,18.375,11,11,121,20.300282462714883,20.115809754331252,20.11580975433164
684,2014-11-16,18.25,47.625,2.55,1015.375,18.625,11,11,121,20.34687577927526,20.080263135861674,20.08026313586209
685,2014-11-17,17.75,51.75,2.775,1016.125,18.25,11,11,121,19.866030652473015,19.413165656538254,19.413165656538716
686,2014-11-18,17.625,53.0,2.088,1017.875,17.75,11,11,121,19.463860287930967,18.933181375622155,18.93318137562262
687,2014-11-19,17.5,58.125,1.162,1016.5,17.625,11,11,121,19.150051251351332,18.433094364606813,18.43309436460732
688,2014-11-20,20.375,54.625,3.025,1013.375,17.5,11,11,121,19.17445242359036,18.550033807611925,18.550033807612415
689,2014-11-21,18.25,62.125,3.238,1012.75,20.375,11,11,121,20.88000302757569,20.21401586310328,20.214015863103853
690,2014-11-22,19.875,58.875,1.625,1011.375,18.25,11,11,121,19.551305720701265,18.851921347517475,18.851921347517997
691,2014-11-23,17.125,57.375,1.388,1014.625,19.875,11,11,121,20.808127818785714,20.301831203877153,20.30183120387766
692,2014-11-24,16.875,52.25,4.175,1016.0,17.125,11,11,121,18.98452539089748,18.400491048196308,18.40049104819679
693,2014-11-25,16.5,51.5,2.55,1014.875,16.875,11,11,121,18.890211282769922,18.335940800465703,18.335940800466155
694,2014-11-26,19.625,51.0,5.55,1009.875,16.5,11,11,121,18.551548803795367,17.94258223649517,17.942582236495653
695,2014-11-27,18.125,63.875,0.0,1011.75,19.625,11,11,121,20.35047989274889,19.603356647206805,19.603356647207363
696,2014-11-28,19.375,67.375,0.0,1012.5,18.125,11,11,121,19.09313995655463,18.092869972637267,18.092869972637853
697,2014-11-29,20.25,67.625,0.0,1012.375,19.375,11,11,121,19.98539538175284,19.07934467043076,19.079344670431354
698,2014-11-30,19.75,54.75,2.55,1014.0,20.25,11,11,121,21.1728322276899,20.778028702709545,20.77802870271004
